All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SPR_00001	75		3.90		4.00		4.00			0.53		0.53
SPR_00002	75		3.71		4.14		4.00			0.50		0.36
SPR_00003	75		2.53		3.08		8.03			1.65		6.48
SPR_00004	75		5.77		4.00		4.00			2.38		2.38
SPR_00005	76		4.99		5.03		0.00			6.03		4.99
SPR_00006	76		11.19		10.85		13.05			3.93		2.50
SPR_00014	76		9.09		5.00		5.00			4.13		4.13
SPR_00015	76		4.64		4.00		4.00			0.69		0.69
SPR_00016	76		2.74		2.00		2.00			0.74		0.75
SPR_00017	76		2.80		2.00		2.01			0.80		0.81
SPR_00018	79		5.60		5.12		5.03			0.75		0.67
SPR_00019	75		8.82		9.98		10.00			1.95		1.86
SPR_00023	76		13.05		11.99		12.04			7.90		7.94
SPR_00024	77		3.70		0.01		0.01			3.72		3.72
SPR_00025	77		21.40		21.88		21.67			10.49		11.27
SPR_00029	73		23.83		16.54		21.21			19.57		16.33
SPR_00030	71		16.88		17.00		17.00			4.66		4.66
SPR_00031	71		6.38		7.14		5.46			5.54		4.30
SPR_00032	72		6.41		7.14		5.47			5.56		4.35
SPR_00033	73		7.77		8.65		8.65			3.32		3.32
SPR_00034	71		4.54		5.00		5.10			1.85		1.94
SPR_00042	78		12.03		10.95		10.95			4.97		4.97
SPR_00043	78		21.35		20.93		20.95			0.80		0.79
SPR_00044	76		27.91		25.94		27.88			4.04		2.00
SPR_00052	69		27.68		27.00		28.68			5.05		5.10
SPR_00053	72		11.52		7.00		8.35			4.52		5.73
SPR_00059	75		13.22		13.28		13.21			5.49		5.80
SPR_00061	75		13.59		13.30		14.60			12.42		13.51
SPR_00062	75		13.59		13.30		14.60			12.42		13.51
SPR_00063	77		11.15		1.04		1.00			10.18		10.15
SPR_00064	76		1.00		1.17		1.00			0.17		0.00
SPR_00074	76		31.17		31.90		31.98			2.14		2.00
SPR_00075	74		16.45		16.59		16.59			9.48		9.48
SPR_00078	62		16.87		16.51		18.90			8.76		9.59
SPR_00079	71		3.54		2.00		3.24			2.01		3.06
SPR_00104	74		8.15		8.00		8.00			0.22		0.22
SPR_00105	74		6.69		7.41		7.48			4.25		4.32
SPR_00106	74		8.15		8.00		8.00			0.22		0.22
SPR_00107	74		8.15		8.00		8.00			0.22		0.22
SPR_00108	74		7.38		3.00		3.00			4.49		4.49
SPR_00109	76		10.23		11.02		11.00			1.84		1.81
SPR_00110	74		1.42		1.19		1.19			0.96		0.96
SPR_00111	74		3.22		2.64		1.12			4.04		3.12
SPR_00113	75		2.25		1.22		1.03			1.44		1.28
SPR_00114	74		1.21		1.05		1.07			0.26		0.28
SPR_00123	70		19.79		18.70		17.49			5.70		4.91
SPR_00124	72		11.70		9.97		9.28			8.33		7.88
SPR_00125	68		24.45		23.69		24.02			3.60		3.17
SPR_00126	65		25.42		26.08		26.09			1.31		1.37
SPR_00127	70		31.66		31.91		31.94			11.27		11.28
SPR_00130	74		15.15		18.16		14.20			7.99		8.39
SPR_00131	74		15.15		18.16		14.20			7.99		8.39
SPR_00136	77		8.49		9.00		9.00			0.67		0.67
SPR_00137	77		8.54		9.00		9.42			0.71		1.19
SPR_00138	77		20.35		20.92		31.68			14.49		25.94
SPR_00142	73		5.81		5.00		5.11			0.81		0.93
SPR_00145	76		6.65		7.12		7.12			2.66		2.66
SPR_00146	76		13.92		10.90		10.92			5.71		5.75
SPR_00147	76		10.80		12.03		12.00			2.47		2.44
SPR_00148	76		5.72		23.06		6.14			19.56		1.31
SPR_00150	77		14.50		21.47		24.85			15.40		20.21
SPR_00151	78		9.25		9.47		5.84			10.84		9.83
SPR_00152	77		0.56		0.00		0.00			0.56		0.56
SPR_00153	77		3.20		19.29		6.96			17.27		7.64
SPR_00154	77		3.54		19.30		7.27			17.05		8.02
SPR_00156	77		1.31		5.72		0.00			6.46		1.31
SPR_00166	72		22.06		21.87		25.00			13.12		10.81
SPR_00167	72		2.59		2.00		2.22			0.65		0.90
SPR_00174	77		5.54		2.18		1.35			5.11		4.75
SPR_00175	77		11.04		10.17		10.04			3.63		2.97
SPR_00176	76		12.11		10.32		14.38			6.99		6.43
SPR_00177	76		0.42		0.12		0.05			0.53		0.47
SPR_00183	76		14.99		15.59		11.49			7.46		7.25
SPR_00184	73		9.48		8.70		10.45			6.58		7.84
SPR_00185	76		32.86		27.92		28.35			13.52		11.93
SPR_00188	67		8.58		9.26		10.69			2.17		4.10
SPR_00189	70		11.94		13.00		13.02			2.77		2.80
SPR_00190	68		18.00		17.63		19.06			2.53		1.96
SPR_00194	76		12.54		15.16		7.44			12.42		7.91
SPR_00195	76		6.36		7.22		6.66			3.94		3.42
SPR_00196	76		18.91		18.38		16.87			4.63		5.35
SPR_00197	76		3.29		4.30		7.10			1.59		4.36
SPR_00198	76		10.80		13.45		5.18			12.60		7.42
SPR_00199	76		18.10		16.77		19.23			3.39		7.89
SPR_00200	76		10.92		13.37		5.72			12.72		7.98
SPR_00201	76		12.37		10.90		4.29			8.49		8.42
SPR_00202	76		33.92		30.50		29.55			9.14		9.35
SPR_00203	76		4.99		4.00		4.17			1.50		1.66
SPR_00204	76		25.02		22.02		22.99			7.91		8.50
SPR_00206	76		12.87		15.87		11.84			12.45		14.82
SPR_00207	76		6.36		7.22		6.66			3.94		3.42
SPR_00210	87		6.34		6.89		6.45			3.44		2.52
SPR_00211	88		11.89		12.00		12.00			0.84		0.84
SPR_00212	88		20.62		17.42		19.99			8.74		3.26
SPR_00213	88		13.30		13.46		13.00			2.58		1.92
SPR_00214	86		9.29		10.00		10.00			1.86		1.86
SPR_00215	85		11.67		10.51		10.01			4.55		4.27
SPR_00216	89		13.53		7.09		7.00			11.95		11.86
SPR_00217	84		15.60		9.76		9.39			13.94		14.81
SPR_00242	74		28.74		28.83		28.88			2.23		1.21
SPR_00243	75		28.74		28.60		28.88			2.45		1.21
SPR_00244	75		26.33		27.21		26.35			2.22		1.98
SPR_00245	78		21.04		19.26		21.87			5.67		3.29
SPR_00246	74		18.86		19.00		20.47			4.43		7.95
SPR_00257	84		7.27		7.00		7.03			2.50		2.71
SPR_00270	77		13.10		7.36		17.14			12.25		20.51
SPR_00271	76		4.21		1.01		1.02			4.05		4.07
SPR_00272	77		1.06		0.25		0.54			1.31		1.44
SPR_00274	77		0.18		0.00		0.00			0.18		0.18
SPR_00281	64		27.35		22.19		23.37			7.92		5.73
SPR_00290	76		0.76		0.49		0.00			1.24		0.76
SPR_00291	76		2.12		2.00		2.00			0.18		0.18
SPR_00292	78		8.97		5.79		10.00			7.73		5.40
SPR_00293	76		0.78		0.17		0.95			0.95		1.71
SPR_00297	75		14.12		14.00		14.00			0.29		0.29
SPR_00298	75		17.28		16.29		18.47			6.55		6.36
SPR_00301	77		8.66		8.55		8.54			6.13		6.12
SPR_00302	77		14.86		16.96		16.67			3.07		3.77
SPR_00303	77		8.66		8.55		8.54			6.13		6.12
SPR_00304	77		8.66		8.55		8.54			6.13		6.12
SPR_00305	75		12.38		11.02		11.03			6.96		6.97
SPR_00306	75		17.48		17.23		16.74			6.22		5.78
SPR_00307	75		17.48		17.23		16.74			6.22		5.78
SPR_00310	76		11.43		11.19		26.96			4.51		33.57
SPR_00311	74		17.78		17.95		20.95			1.38		8.76
SPR_00312	76		7.99		5.33		5.22			3.41		3.30
SPR_00313	77		1.23		1.00		1.00			0.35		0.35
SPR_00314	77		8.25		7.03		1.01			7.70		7.47
SPR_00328	76		7.30		7.00		7.00			2.22		2.22
SPR_00329	76		7.10		7.00		7.01			1.72		1.73
SPR_00330	75		5.39		7.76		8.00			4.03		3.83
SPR_00335	72		9.76		7.23		5.72			10.09		9.67
SPR_00336	75		18.62		19.30		26.68			12.71		11.87
SPR_00337	75		14.69		15.03		25.00			10.85		15.11
SPR_00338	75		9.46		9.00		9.00			1.04		1.04
SPR_00340	75		9.86		8.53		8.75			6.43		6.64
SPR_00341	75		11.03		11.12		11.13			1.63		1.64
SPR_00342	75		18.19		15.32		15.44			7.87		8.03
SPR_00343	75		12.38		11.02		11.03			6.96		6.97
SPR_00344	75		19.28		27.00		27.25			10.83		11.15
SPR_00345	75		12.38		11.02		11.03			6.96		6.97
SPR_00347	76		15.00		15.51		16.76			6.37		6.58
SPR_00348	76		1.14		1.00		1.27			0.27		0.54
SPR_00349	76		14.54		14.82		17.70			7.24		6.21
SPR_00350	78		1.27		1.04		1.00			0.31		0.27
SPR_00351	77		7.09		5.97		4.00			5.01		3.79
SPR_00352	77		11.94		6.96		1.04			12.60		12.23
SPR_00362	54		20.66		20.00		20.64			12.98		10.28
SPR_00363	57		20.70		20.00		20.00			1.59		1.57
SPR_00364	67		22.37		24.00		20.98			3.50		5.59
SPR_00365	72		15.51		16.53		16.72			5.32		6.34
SPR_00366	72		15.01		18.81		20.73			9.01		9.98
SPR_00367	71		9.78		8.69		9.92			6.24		6.83
SPR_00376	76		13.64		10.00		10.00			5.20		5.20
SPR_00377	76		9.02		9.77		9.77			2.60		2.60
SPR_00379	88		9.46		10.00		10.00			4.93		4.93
SPR_00380	88		14.53		14.95		17.54			2.85		6.70
SPR_00381	88		13.88		14.00		14.01			0.93		0.94
SPR_00382	84		8.52		7.55		5.66			5.18		4.30
SPR_00383	90		5.74		5.00		5.00			0.74		0.74
SPR_00384	92		23.00		20.86		20.87			8.61		8.48
SPR_00385	93		24.00		23.41		21.87			7.61		8.26
SPR_00397	54		21.05		22.00		22.64			12.98		10.28
SPR_00398	67		30.25		30.37		29.85			4.93		4.19
SPR_00399	71		21.73		23.02		22.92			4.50		5.93
SPR_00400	61		2.70		1.65		1.72			2.56		2.57
SPR_00401	61		4.98		3.65		4.62			2.95		3.84
SPR_00402	72		9.48		5.24		5.22			4.83		4.78
SPR_00403	61		12.06		11.03		11.03			4.27		4.27
SPR_00404	61		4.16		6.13		3.37			6.63		3.82
SPR_00429	75		10.18		9.18		10.11			2.91		2.66
SPR_00430	76		1.11		15.58		1.00			14.84		0.26
SPR_00431	75		5.85		4.00		4.37			1.99		2.09
SPR_00432	76		10.93		10.00		10.00			1.22		1.22
SPR_00433	76		5.05		4.58		1.32			6.18		4.32
SPR_00434	76		5.05		5.22		1.32			6.68		4.32
SPR_00441	72		5.30		4.00		4.14			1.86		1.98
SPR_00444	76		6.12		6.00		6.00			1.07		1.07
SPR_00445	78		15.87		9.00		9.00			10.77		10.78
SPR_00446	78		22.25		22.00		22.00			0.91		0.91
SPR_00447	78		27.68		25.58		25.66			3.81		3.55
SPR_00448	78		5.89		6.00		6.01			1.47		1.48
SPR_00449	78		18.00		17.91		17.91			0.09		0.09
SPR_00450	76		1.60		1.44		1.44			1.22		1.21
SPR_00451	76		10.84		10.19		10.19			3.80		3.86
SPR_00459	75		29.63		29.38		30.00			2.39		1.97
SPR_00460	71		8.86		9.25		9.72			4.03		4.62
SPR_00461	72		21.56		21.31		21.31			3.90		3.90
SPR_00462	70		15.77		15.66		15.38			8.68		9.07
SPR_00468	77		5.33		4.00		4.00			1.47		1.47
SPR_00469	76		5.30		4.00		4.00			1.44		1.44
SPR_00470	76		5.33		4.00		4.00			1.47		1.47
SPR_00474	76		5.33		4.00		4.00			1.47		1.47
SPR_00475	76		5.33		5.26		4.00			1.92		1.48
SPR_00476	75		8.64		6.29		3.00			6.67		5.64
SPR_00477	77		14.47		13.83		12.68			8.56		8.51
SPR_00478	75		8.98		10.00		10.00			1.92		1.92
SPR_00479	76		0.41		0.00		0.00			0.41		0.41
SPR_00480	76		1.20		1.00		1.00			0.20		0.20
SPR_00481	75		22.71		16.99		19.98			13.83		16.07
SPR_00487	74		18.39		20.23		22.18			11.49		11.77
SPR_00491	70		0.92		0.00		0.00			0.92		0.93
SPR_00492	70		5.03		2.93		1.57			4.89		4.21
SPR_00496	75		5.63		4.72		4.00			2.23		1.63
SPR_00497	75		8.64		6.29		3.00			6.67		5.64
SPR_00498	78		7.70		9.00		9.03			7.59		7.62
SPR_00499	78		9.12		9.00		9.42			3.45		4.06
SPR_00500	78		9.45		9.58		10.00			3.97		3.70
SPR_00501	78		16.44		17.68		16.32			4.22		4.81
SPR_00502	77		13.19		14.00		16.39			13.71		15.36
SPR_00503	76		0.00		0.00		0.00			0.00		0.00
SPR_00504	76		2.44		0.00		0.00			2.44		2.44
SPR_00505	77		7.87		0.10		0.00			7.92		7.87
SPR_00507	77		0.18		0.04		0.00			0.22		0.18
SPR_00508	77		0.18		0.00		0.00			0.18		0.18
SPR_00511	77		0.14		0.15		0.69			0.29		0.83
SPR_00516	74		3.22		1.06		1.03			2.82		2.81
SPR_00519	72		17.61		18.00		22.00			11.08		8.88
SPR_00520	72		10.73		11.48		11.94			10.99		11.68
SPR_00521	72		11.64		11.37		11.31			8.45		8.58
SPR_00522	75		5.50		5.00		5.00			0.64		0.65
SPR_00523	75		5.51		5.00		5.00			0.56		0.56
SPR_00524	75		12.59		33.41		14.37			22.80		5.42
SPR_00525	75		4.66		4.01		22.05			0.81		20.10
SPR_00526	75		8.80		10.00		10.00			2.31		2.31
SPR_00527	75		4.30		5.19		6.95			1.87		3.78
SPR_00528	75		9.54		7.54		7.54			4.01		4.01
SPR_00529	75		11.57		11.42		11.00			4.11		3.36
SPR_00530	75		7.41		6.59		5.54			4.00		3.68
SPR_00531	75		4.30		2.54		1.00			3.42		3.30
SPR_00532	75		2.07		1.00		1.00			1.07		1.07
SPR_00533	75		1.25		1.00		1.00			0.25		0.25
SPR_00534	75		4.30		2.54		1.00			3.42		3.30
SPR_00535	75		4.30		2.54		1.00			3.42		3.30
SPR_00536	75		4.30		2.54		1.00			3.42		3.30
SPR_00537	75		3.30		3.00		3.00			2.14		2.14
SPR_00538	75		4.30		2.54		1.00			3.42		3.30
SPR_00539	75		4.30		2.54		1.00			3.42		3.30
SPR_00540	77		1.44		1.00		1.25			0.44		0.69
SPR_00541	84		29.65		27.50		25.00			12.88		11.18
SPR_00552	74		7.44		7.57		4.07			4.73		3.50
SPR_00557	76		2.82		2.00		2.00			0.82		0.82
SPR_00558	76		3.12		2.00		2.00			1.12		1.12
SPR_00559	76		2.44		2.00		2.00			0.44		0.44
SPR_00560	76		1.66		1.00		1.00			0.66		0.66
SPR_00561	76		3.52		2.00		2.00			1.52		1.52
SPR_00562	76		2.44		2.00		2.00			0.44		0.44
SPR_00568	87		9.57		9.00		9.00			0.63		0.63
SPR_00569	87		9.36		9.00		9.07			0.87		1.46
SPR_00570	87		9.57		9.00		9.00			0.63		0.63
SPR_00588	70		1.53		7.70		1.16			7.64		1.63
SPR_00590	78		20.31		29.16		28.13			29.56		26.05
SPR_00595	75		5.44		5.00		5.04			0.53		0.57
SPR_00598	78		21.54		18.56		18.37			5.50		12.05
SPR_00610	72		20.97		25.37		25.16			21.32		23.76
SPR_00620	78		19.56		13.81		20.78			11.31		20.56
SPR_00629	62		23.71		22.86		22.83			2.27		2.34
SPR_00632	72		4.99		3.70		8.73			2.83		7.69
SPR_00633	72		25.09		22.53		21.83			12.88		11.69
SPR_00721	77		19.21		24.00		25.31			15.27		18.70
SPR_00722	77		24.56		10.00		10.00			24.77		24.77
SPR_00750	72		9.10		7.85		8.12			8.08		8.46
SPR_00758	78		23.27		20.37		15.77			30.43		29.57
SPR_00759	80		11.68		25.33		25.55			23.57		18.71
SPR_00760	85		9.71		9.04		22.69			6.66		21.97
SPR_00768	65		30.25		32.00		30.59			6.18		6.92
SPR_00832	58		14.11		14.00		14.00			3.66		3.66
SPR_00867	77		24.11		8.13		16.31			23.55		25.38
SPR_00868	77		11.55		14.69		25.61			11.38		24.42
SPR_00882	73		18.59		23.00		3.11			7.96		18.20
SPR_00912	78		28.76		28.05		26.01			3.81		32.37
SPR_00913	78		34.60		34.12		34.58			4.69		13.65
SPR_00932	76		28.33		35.85		8.68			12.31		29.48
SPR_00938	58		21.61		19.00		19.00			3.87		3.87
SPR_00943	72		6.66		5.54		7.21			4.37		4.10
SPR_00957	78		11.72		13.30		10.00			6.31		1.84
SPR_01040	75		9.62		14.75		11.09			7.81		3.03
SPR_01051	72		9.53		5.44		3.22			12.19		12.66
SPR_01088	77		25.13		25.67		37.17			22.80		35.62
SPR_01095	76		10.90		11.02		23.35			0.85		23.49
SPR_01103	60		19.81		20.91		20.91			6.02		6.02
SPR_01106	72		19.53		13.10		12.65			15.51		11.22
SPR_01117	78		11.20		12.01		13.39			3.04		5.87
SPR_01143	72		28.55		28.42		28.38			2.05		2.09
SPR_01157	75		12.18		13.47		13.31			1.75		2.35
SPR_01185	87		13.55		12.14		8.01			7.12		6.34
SPR_01186	88		18.43		16.26		38.79			11.05		43.21
SPR_01187	87		9.14		19.08		26.85			12.94		21.82
