All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_00548	122		16.19		57.35		41.57			51.10		29.72
CRW_00549	123		30.53		29.18		27.11			7.32		5.22
CRW_00550	122		33.59		32.06		33.63			6.99		9.85
CRW_00551	122		33.59		32.06		33.63			6.99		9.85
CRW_00552	120		23.17		45.91		43.56			47.77		44.55
CRW_00553	118		32.02		30.69		46.12			4.61		31.58
CRW_00554	117		15.22		22.17		21.33			12.64		11.42
CRW_00555	124		15.69		14.08		40.55			6.12		35.29
CRW_00556	119		28.06		50.58		51.57			37.16		38.09
CRW_00557	117		28.50		35.21		22.65			22.95		11.01
CRW_00558	119		61.08		61.66		62.71			7.81		17.27
CRW_00559	117		16.62		17.79		15.00			6.76		3.45
CRW_00560	120		14.51		36.37		13.20			34.40		15.76
CRW_00561	113		39.86		38.51		52.21			31.07		29.33
CRW_00562	119		33.08		35.64		35.19			7.68		6.28
CRW_00563	119		31.41		39.08		44.65			26.04		33.57
CRW_00564	118		45.24		57.91		58.53			34.16		35.24
CRW_00565	119		33.88		31.07		30.26			5.43		6.14
CRW_00566	121		15.11		12.00		12.00			4.21		4.21
CRW_00567	123		27.67		27.80		26.50			10.17		9.22
CRW_00568	121		60.58		60.84		61.00			8.34		6.09
CRW_00569	121		21.02		30.88		52.55			24.64		48.28
CRW_00570	118		18.51		24.04		18.02			7.89		8.62
CRW_00573	120		61.32		41.71		60.36			57.40		14.67
CRW_00585	120		61.32		41.71		60.36			57.40		14.67
CRW_01482	133		14.08		31.26		19.52			22.62		10.91
CRW_01484	123		53.90		67.18		59.31			48.72		39.19
CRW_01485	123		40.85		44.32		48.28			14.74		19.18
CRW_01486	120		40.71		44.11		48.46			14.27		19.62
CRW_01487	123		70.45		63.14		53.83			30.56		52.73
CRW_01488	121		43.40		43.02		46.52			2.18		14.60
CRW_01489	123		38.62		44.02		40.91			14.64		29.21
CRW_01490	122		54.43		57.91		54.11			63.24		5.02
CRW_01491	130		32.86		31.12		79.66			20.45		65.52
CRW_01492	124		24.40		34.56		29.29			25.69		5.79
CRW_01493	126		26.56		31.00		25.19			6.46		7.96
CRW_01494	120		22.41		22.86		55.89			3.21		34.76
CRW_01495	120		22.41		44.83		59.28			42.15		51.82
CRW_01496	128		19.20		47.91		17.00			42.12		3.33
CRW_01497	120		28.56		43.15		34.15			32.58		11.00
CRW_01498	128		10.54		9.00		18.86			7.87		18.09
CRW_01499	127		38.62		39.02		40.93			4.82		8.33
CRW_01500	125		11.17		30.33		29.44			23.23		22.63
CRW_01501	131		30.90		37.13		45.27			30.17		24.18
CRW_01502	130		12.99		31.97		37.55			28.43		33.86
CRW_01503	124		25.14		48.94		38.98			36.99		17.24
CRW_01504	126		11.90		11.07		11.72			1.55		1.96
CRW_01505	126		12.01		11.07		11.72			1.64		2.06
CRW_01506	126		12.00		31.32		11.07			23.04		1.67
CRW_01507	123		14.77		34.86		14.38			27.59		5.04
CRW_01508	127		15.45		41.54		26.80			36.42		18.45
CRW_01516	120		61.32		41.71		60.36			57.40		14.67
CRW_01521	118		24.07		18.53		24.20			8.46		10.69
CRW_01532	120		19.28		49.40		43.66			47.90		38.53
CRW_01533	120		19.64		24.22		30.90			10.68		27.85
CRW_01534	120		17.77		25.53		20.47			12.22		3.63
CRW_01535	120		10.69		58.19		59.12			58.61		60.23
CRW_01536	119		11.34		15.67		11.02			7.99		2.42
CRW_01537	120		19.62		27.20		28.45			9.01		10.30
CRW_01538	120		23.99		44.62		44.49			37.50		27.12
CRW_01539	120		16.81		22.61		28.48			11.95		20.93
CRW_01540	120		45.63		50.10		50.16			15.38		14.86
CRW_01541	120		11.72		13.84		13.35			5.49		5.01
CRW_01542	120		59.74		58.59		60.00			5.79		2.71
CRW_01543	120		13.04		10.03		14.32			5.01		9.34
CRW_01544	120		19.56		18.85		22.90			13.08		17.06
CRW_01545	120		11.72		13.84		13.35			5.49		5.01
CRW_01546	120		61.83		61.94		61.85			4.64		4.89
CRW_01547	120		15.09		34.32		34.83			26.27		27.39
CRW_01548	119		17.84		12.19		11.00			11.70		10.72
CRW_01549	119		17.84		12.19		11.00			11.70		10.72
CRW_01550	120		20.30		28.61		49.88			23.38		50.95
CRW_01551	120		17.03		15.47		17.50			7.46		8.95
CRW_01552	120		20.02		21.95		39.22			5.54		33.36
CRW_01553	120		20.02		21.95		33.92			5.54		24.27
CRW_01554	120		33.53		35.17		30.22			13.96		17.98
CRW_01555	135		21.38		23.99		45.10			7.86		38.24
CRW_01556	120		21.98		17.05		18.48			11.26		12.27
CRW_01557	120		17.03		12.08		16.52			7.18		12.21
CRW_01558	119		31.91		28.33		57.32			16.25		40.56
CRW_01559	121		21.66		21.00		29.36			1.64		15.39
CRW_01560	120		12.11		13.46		21.83			5.10		14.94
CRW_01561	120		20.64		17.04		18.01			8.86		9.93
CRW_01562	120		14.11		17.29		29.79			4.67		21.67
CRW_01563	118		24.75		24.59		28.57			12.16		15.83
CRW_01564	120		25.31		28.02		28.02			10.48		10.50
CRW_01565	120		11.85		44.91		18.01			43.46		10.70
CRW_01566	120		21.34		30.60		49.38			16.50		41.10
CRW_01567	120		11.57		9.85		8.74			11.43		10.38
CRW_01568	120		17.90		26.71		21.14			14.65		3.72
CRW_01569	120		16.85		27.40		20.08			21.86		4.59
CRW_01570	120		19.72		24.01		24.01			4.66		4.65
CRW_01571	120		17.90		26.71		21.14			14.65		3.72
CRW_01572	119		57.81		33.13		33.31			48.48		48.53
CRW_01573	121		13.04		10.03		45.75			5.01		47.54
CRW_01574	121		13.04		10.03		45.75			5.01		47.54
CRW_01575	121		13.04		10.03		45.75			5.01		47.54
CRW_01576	121		13.04		10.03		45.75			5.01		47.54
CRW_01577	121		13.04		10.03		45.75			5.01		47.54
CRW_01578	120		10.41		13.54		27.75			7.22		23.30
CRW_01579	120		40.81		9.29		39.50			40.38		51.72
CRW_01580	120		56.46		15.15		51.80			55.37		39.30
CRW_01581	120		40.31		34.47		30.86			24.85		23.94
CRW_01582	120		12.63		43.44		15.90			41.54		8.85
CRW_01583	120		18.98		19.04		19.00			2.68		2.63
CRW_01584	120		11.00		11.00		45.26			1.61		42.76
CRW_01585	120		12.97		8.12		25.69			6.59		25.17
CRW_01586	120		11.88		14.15		47.36			6.00		46.12
CRW_01587	120		11.73		12.13		11.91			3.37		5.48
